timestamp,open,high,low,close,volume,symbol
2022-01-01 00:50:00,46693.75,46702.89,46673.57,46691.17,29.46041,BTC/USDT
2022-01-01 00:51:00,46691.17,46708.59,46674.92,46681.73,25.20345,BTC/USDT
2022-01-01 00:52:00,46681.73,46683.75,46628.6,46666.75,28.23488,BTC/USDT
2022-01-01 00:53:00,46666.74,46668.13,46633.7,46640.98,11.23276,BTC/USDT
2022-01-01 00:54:00,46640.97,46698.29,46640.97,46659.65,39.27584,BTC/USDT
2022-01-01 00:55:00,46659.66,46672.97,46656.14,46671.69,19.61764,BTC/USDT
2022-01-01 00:56:00,46671.69,46674.46,46658.46,46670.21,14.07134,BTC/USDT
2022-01-01 00:57:00,46670.21,46690.16,46662.99,46685.42,18.48264,BTC/USDT
2022-01-01 00:58:00,46685.42,46685.44,46660.0,46660.01,11.07046,BTC/USDT
2022-01-01 00:59:00,46660.0,46664.18,46630.46,46656.13,45.28027,BTC/USDT
2022-01-01 01:00:00,46656.14,46661.64,46647.29,46647.29,23.33749,BTC/USDT
2022-01-01 01:01:00,46649.17,46650.6,46580.53,46592.51,17.95685,BTC/USDT
2022-01-01 01:02:00,46592.51,46615.97,46574.06,46615.96,22.67699,BTC/USDT
2022-01-01 01:03:00,46615.97,46618.51,46579.34,46579.35,9.28617,BTC/USDT
2022-01-01 01:04:00,46579.34,46591.4,46575.99,46582.68,53.19023,BTC/USDT
2022-01-01 01:05:00,46582.67,46601.78,46579.9,46590.76,48.29667,BTC/USDT
2022-01-01 01:06:00,46590.77,46624.2,46590.76,46618.96,8.72225,BTC/USDT
2022-01-01 01:07:00,46619.82,46638.86,46608.49,46634.68,25.15869,BTC/USDT
2022-01-01 01:08:00,46634.68,46676.47,46634.68,46659.86,22.8731,BTC/USDT
2022-01-01 01:09:00,46659.86,46678.13,46658.01,46675.0,10.8283,BTC/USDT
2022-01-01 01:10:00,46675.0,46747.0,46674.99,46732.96,22.05852,BTC/USDT
2022-01-01 01:11:00,46732.95,46735.45,46695.8,46723.8,9.25021,BTC/USDT
2022-01-01 01:12:00,46723.81,46767.24,46723.8,46729.35,20.51435,BTC/USDT
2022-01-01 01:13:00,46729.34,46753.02,46724.31,46741.39,25.70054,BTC/USDT
2022-01-01 01:14:00,46741.39,46767.0,46732.44,46766.99,10.23738,BTC/USDT
2022-01-01 01:15:00,46766.99,46787.12,46752.17,46786.21,16.75636,BTC/USDT
2022-01-01 01:16:00,46786.21,46844.77,46782.19,46840.3,26.15127,BTC/USDT
2022-01-01 01:17:00,46840.29,46896.74,46840.0,46877.05,37.77889,BTC/USDT
2022-01-01 01:18:00,46877.04,46877.05,46829.83,46874.76,27.28686,BTC/USDT
2022-01-01 01:19:00,46874.77,46900.0,46857.03,46876.81,13.26595,BTC/USDT
2022-01-01 01:20:00,46876.82,46949.99,46876.81,46904.72,27.1151,BTC/USDT
2022-01-01 01:21:00,46904.72,46914.73,46868.38,46868.42,14.48681,BTC/USDT
2022-01-01 01:22:00,46868.41,46885.25,46818.0,46827.0,14.91667,BTC/USDT
2022-01-01 01:23:00,46827.01,46875.55,46827.0,46855.14,8.28826,BTC/USDT
2022-01-01 01:24:00,46855.14,46857.28,46799.0,46846.03,16.2901,BTC/USDT
2022-01-01 01:25:00,46846.04,46869.16,46809.15,46812.19,17.73402,BTC/USDT
2022-01-01 01:26:00,46812.19,46816.69,46780.86,46806.42,11.03099,BTC/USDT
2022-01-01 01:27:00,46806.42,46838.0,46798.74,46801.24,8.99423,BTC/USDT
2022-01-01 01:28:00,46801.24,46815.39,46790.64,46793.26,12.86464,BTC/USDT
2022-01-01 01:29:00,46793.26,46815.34,46793.26,46815.33,6.46012,BTC/USDT
2022-01-01 01:30:00,46815.34,46832.8,46800.29,46825.67,13.02542,BTC/USDT
2022-01-01 01:31:00,46825.67,46832.45,46806.8,46806.81,9.03465,BTC/USDT
2022-01-01 01:32:00,46806.81,46858.49,46806.8,46858.46,9.25692,BTC/USDT
2022-01-01 01:33:00,46858.47,46869.69,46847.29,46858.26,5.56555,BTC/USDT
2022-01-01 01:34:00,46858.26,46866.19,46833.32,46845.06,5.25057,BTC/USDT
2022-01-01 01:35:00,46845.06,46874.57,46845.0,46859.38,9.98086,BTC/USDT
2022-01-01 01:36:00,46859.37,46884.63,46857.53,46873.91,10.17456,BTC/USDT
2022-01-01 01:37:00,46873.9,46873.91,46840.21,46840.94,10.80765,BTC/USDT
2022-01-01 01:38:00,46840.94,46854.39,46784.38,46789.23,18.4265,BTC/USDT
2022-01-01 01:39:00,46789.23,46811.33,46753.84,46799.9,12.48485,BTC/USDT
2022-01-01 01:40:00,46798.2,46804.58,46755.4,46773.92,9.07912,BTC/USDT
2022-01-01 01:41:00,46776.33,46780.0,46750.0,46750.01,43.88948,BTC/USDT
2022-01-01 01:42:00,46750.0,46772.42,46748.05,46761.8,10.27651,BTC/USDT
2022-01-01 01:43:00,46761.8,46770.74,46752.85,46765.69,7.02937,BTC/USDT
2022-01-01 01:44:00,46765.69,46779.96,46760.49,46768.1,5.8997,BTC/USDT
2022-01-01 01:45:00,46768.11,46774.27,46765.0,46773.0,3.02615,BTC/USDT
2022-01-01 01:46:00,46773.0,46773.91,46720.0,46736.91,16.4594,BTC/USDT
2022-01-01 01:47:00,46736.91,46745.69,46711.9,46739.92,24.57709,BTC/USDT
2022-01-01 01:48:00,46739.93,46774.9,46725.77,46774.87,26.31805,BTC/USDT
2022-01-01 01:49:00,46769.94,46779.7,46747.22,46771.72,8.65818,BTC/USDT
2022-01-01 01:50:00,46769.61,46780.0,46765.75,46770.01,3.30654,BTC/USDT
2022-01-01 01:51:00,46770.01,46849.37,46770.0,46849.37,32.81841,BTC/USDT
2022-01-01 01:52:00,46849.37,46861.47,46782.64,46800.36,19.49361,BTC/USDT
2022-01-01 01:53:00,46800.36,46810.07,46775.59,46781.97,4.79837,BTC/USDT
2022-01-01 01:54:00,46781.97,46821.27,46780.85,46819.12,7.64393,BTC/USDT
2022-01-01 01:55:00,46819.12,46823.96,46780.03,46783.9,4.81601,BTC/USDT
2022-01-01 01:56:00,46783.91,46799.39,46780.78,46793.96,2.42631,BTC/USDT
2022-01-01 01:57:00,46793.95,46795.75,46760.0,46760.44,9.95627,BTC/USDT
2022-01-01 01:58:00,46760.45,46795.97,46750.0,46788.3,4.85972,BTC/USDT
2022-01-01 01:59:00,46788.31,46795.5,46774.32,46778.14,4.96763,BTC/USDT
2022-01-01 02:00:00,46778.14,46813.16,46769.95,46804.69,13.51174,BTC/USDT
2022-01-01 02:01:00,46804.7,46804.7,46770.32,46794.05,5.93588,BTC/USDT
2022-01-01 02:02:00,46794.04,46805.32,46787.32,46803.27,7.76461,BTC/USDT
2022-01-01 02:03:00,46803.28,46823.39,46803.27,46816.34,10.80245,BTC/USDT
2022-01-01 02:04:00,46816.33,46823.96,46807.0,46823.95,3.54317,BTC/USDT
2022-01-01 02:05:00,46823.96,46823.96,46813.04,46813.23,3.15064,BTC/USDT
2022-01-01 02:06:00,46813.23,46834.91,46792.21,46832.47,7.39065,BTC/USDT
2022-01-01 02:07:00,46832.46,46861.86,46832.46,46844.96,6.10879,BTC/USDT
2022-01-01 02:08:00,46844.96,46850.29,46834.91,46842.92,2.87858,BTC/USDT
2022-01-01 02:09:00,46842.92,46848.65,46807.0,46816.15,17.62004,BTC/USDT
2022-01-01 02:10:00,46816.14,46821.75,46789.02,46821.75,9.13085,BTC/USDT
2022-01-01 02:11:00,46821.75,46839.36,46820.0,46828.78,6.30658,BTC/USDT
2022-01-01 02:12:00,46828.78,46867.75,46828.78,46850.29,15.47386,BTC/USDT
2022-01-01 02:13:00,46850.29,46857.76,46840.02,46856.02,3.53552,BTC/USDT
2022-01-01 02:14:00,46856.02,46856.02,46830.0,46845.97,8.73378,BTC/USDT
2022-01-01 02:15:00,46845.98,46919.17,46845.97,46903.01,18.52671,BTC/USDT
2022-01-01 02:16:00,46903.01,46912.14,46903.0,46906.75,8.94458,BTC/USDT
2022-01-01 02:17:00,46906.76,46915.33,46903.0,46906.45,9.86501,BTC/USDT
2022-01-01 02:18:00,46906.45,46907.86,46903.0,46903.01,11.71968,BTC/USDT
2022-01-01 02:19:00,46903.02,46928.94,46903.01,46914.5,3.95537,BTC/USDT
2022-01-01 02:20:00,46914.5,46926.39,46903.0,46910.78,8.36308,BTC/USDT
2022-01-01 02:21:00,46910.77,46910.78,46876.15,46903.69,34.58133,BTC/USDT
2022-01-01 02:22:00,46903.68,46912.73,46853.14,46863.47,12.24731,BTC/USDT
2022-01-01 02:23:00,46861.99,46884.89,46860.79,46862.96,11.99089,BTC/USDT
2022-01-01 02:24:00,46862.95,46881.53,46836.07,46841.58,6.89869,BTC/USDT
2022-01-01 02:25:00,46841.58,46856.06,46828.1,46848.65,5.41982,BTC/USDT
2022-01-01 02:26:00,46848.65,46849.65,46839.45,46844.95,5.10275,BTC/USDT
2022-01-01 02:27:00,46844.96,46852.89,46830.81,46850.01,5.81104,BTC/USDT
2022-01-01 02:28:00,46850.01,46865.84,46850.01,46865.83,3.57539,BTC/USDT
2022-01-01 02:29:00,46865.84,46868.04,46826.0,46826.01,4.62947,BTC/USDT
2022-01-01 02:30:00,46826.0,46826.01,46815.97,46819.27,8.47489,BTC/USDT
2022-01-01 02:31:00,46819.26,46821.59,46801.28,46806.2,10.68355,BTC/USDT
2022-01-01 02:32:00,46806.2,46817.88,46786.77,46791.29,11.25839,BTC/USDT
2022-01-01 02:33:00,46791.3,46808.66,46788.01,46793.52,13.02468,BTC/USDT
2022-01-01 02:34:00,46793.53,46800.43,46785.0,46788.59,5.12972,BTC/USDT
2022-01-01 02:35:00,46788.59,46797.59,46787.1,46794.49,2.50253,BTC/USDT
2022-01-01 02:36:00,46794.49,46794.49,46728.12,46761.09,22.15635,BTC/USDT
2022-01-01 02:37:00,46757.72,46761.09,46721.96,46741.16,9.009,BTC/USDT
2022-01-01 02:38:00,46741.16,46745.18,46733.48,46738.01,2.00542,BTC/USDT
2022-01-01 02:39:00,46738.0,46772.16,46734.04,46764.0,4.55905,BTC/USDT
2022-01-01 02:40:00,46763.99,46776.47,46759.03,46769.47,2.12448,BTC/USDT
2022-01-01 02:41:00,46769.47,46792.79,46769.46,46777.27,6.15847,BTC/USDT
2022-01-01 02:42:00,46779.23,46792.53,46777.26,46788.77,4.27687,BTC/USDT
2022-01-01 02:43:00,46788.77,46804.89,46788.77,46804.86,4.75902,BTC/USDT
2022-01-01 02:44:00,46804.86,46804.87,46771.05,46775.91,12.41515,BTC/USDT
2022-01-01 02:45:00,46775.9,46799.58,46775.9,46799.58,9.31117,BTC/USDT
2022-01-01 02:46:00,46799.58,46808.34,46794.43,46808.34,2.91039,BTC/USDT
2022-01-01 02:47:00,46808.33,46834.49,46808.33,46829.63,3.94022,BTC/USDT
2022-01-01 02:48:00,46829.63,46829.63,46801.17,46815.03,8.19843,BTC/USDT
2022-01-01 02:49:00,46815.02,46815.03,46800.49,46809.58,3.53676,BTC/USDT
2022-01-01 02:50:00,46809.59,46812.34,46777.25,46792.86,6.05412,BTC/USDT
2022-01-01 02:51:00,46792.87,46829.05,46792.86,46826.25,3.7791,BTC/USDT
2022-01-01 02:52:00,46826.26,46830.17,46814.37,46819.26,3.85701,BTC/USDT
2022-01-01 02:53:00,46819.26,46826.01,46817.83,46821.96,3.34657,BTC/USDT
2022-01-01 02:54:00,46821.95,46832.53,46821.95,46825.17,9.92292,BTC/USDT
2022-01-01 02:55:00,46825.16,46851.0,46825.16,46850.21,8.33292,BTC/USDT
2022-01-01 02:56:00,46850.21,46860.39,46832.71,46857.41,6.47743,BTC/USDT
2022-01-01 02:57:00,46857.41,46859.31,46774.72,46775.82,14.53365,BTC/USDT
2022-01-01 02:58:00,46775.82,46798.34,46773.93,46798.34,5.31352,BTC/USDT
2022-01-01 02:59:00,46798.34,46821.67,46798.33,46811.77,3.59856,BTC/USDT
2022-01-01 03:00:00,46811.77,46823.11,46803.91,46818.57,4.51292,BTC/USDT
2022-01-01 03:01:00,46818.57,46826.63,46810.11,46810.11,4.7432,BTC/USDT
2022-01-01 03:02:00,46810.12,46819.74,46786.24,46788.93,3.74252,BTC/USDT
2022-01-01 03:03:00,46788.93,46791.25,46761.77,46761.77,5.61115,BTC/USDT
2022-01-01 03:04:00,46761.77,46800.87,46760.12,46791.99,6.43713,BTC/USDT
2022-01-01 03:05:00,46791.99,46793.08,46782.35,46782.61,1.97775,BTC/USDT
2022-01-01 03:06:00,46782.61,46802.61,46782.6,46799.71,2.35504,BTC/USDT
2022-01-01 03:07:00,46802.59,46821.5,46797.84,46819.87,7.23774,BTC/USDT
2022-01-01 03:08:00,46819.88,46819.88,46802.8,46805.93,1.89121,BTC/USDT
2022-01-01 03:09:00,46805.92,46830.99,46790.6,46830.99,8.13918,BTC/USDT
2022-01-01 03:10:00,46830.99,46851.56,46828.11,46842.47,10.8588,BTC/USDT
2022-01-01 03:11:00,46842.46,46846.13,46818.86,46818.86,4.55643,BTC/USDT
2022-01-01 03:12:00,46818.87,46830.17,46806.89,46830.12,4.84161,BTC/USDT
2022-01-01 03:13:00,46830.12,46841.1,46806.88,46806.89,4.83554,BTC/USDT
2022-01-01 03:14:00,46806.88,46833.64,46806.88,46826.1,6.50873,BTC/USDT
2022-01-01 03:15:00,46826.11,46847.39,46807.66,46846.13,5.10899,BTC/USDT
2022-01-01 03:16:00,46846.13,46916.63,46846.12,46887.55,35.08766,BTC/USDT
2022-01-01 03:17:00,46887.55,46896.7,46880.97,46888.0,2.40354,BTC/USDT
2022-01-01 03:18:00,46888.01,46888.01,46880.99,46886.02,3.849,BTC/USDT
2022-01-01 03:19:00,46886.02,46905.09,46886.02,46888.07,27.64121,BTC/USDT
2022-01-01 03:20:00,46888.08,46888.08,46858.12,46858.13,3.85043,BTC/USDT
2022-01-01 03:21:00,46858.12,46874.6,46856.22,46863.17,2.25938,BTC/USDT
2022-01-01 03:22:00,46863.16,46865.38,46840.77,46851.62,3.50311,BTC/USDT
2022-01-01 03:23:00,46851.63,46851.63,46805.59,46806.21,12.32717,BTC/USDT
2022-01-01 03:24:00,46805.6,46810.13,46777.0,46791.02,52.42045,BTC/USDT
2022-01-01 03:25:00,46791.02,46822.33,46791.02,46809.0,14.73965,BTC/USDT
2022-01-01 03:26:00,46809.0,46809.01,46798.89,46808.74,15.4375,BTC/USDT
2022-01-01 03:27:00,46808.74,46808.75,46791.0,46805.27,14.30703,BTC/USDT
2022-01-01 03:28:00,46805.28,46837.42,46805.27,46827.14,11.8574,BTC/USDT
2022-01-01 03:29:00,46827.15,46842.21,46809.15,46809.15,13.87587,BTC/USDT
2022-01-01 03:30:00,46809.16,46854.33,46809.15,46838.12,9.73944,BTC/USDT
2022-01-01 03:31:00,46838.13,46842.22,46822.39,46822.43,4.80233,BTC/USDT
2022-01-01 03:32:00,46822.44,46827.48,46813.2,46813.2,10.7963,BTC/USDT
2022-01-01 03:33:00,46813.21,46860.89,46813.2,46853.8,24.62813,BTC/USDT
2022-01-01 03:34:00,46853.81,46856.13,46842.77,46853.73,9.5297,BTC/USDT
2022-01-01 03:35:00,46853.73,46853.73,46830.0,46852.24,11.63198,BTC/USDT
2022-01-01 03:36:00,46852.24,46865.8,46838.62,46865.36,7.13444,BTC/USDT
2022-01-01 03:37:00,46865.36,46865.36,46853.8,46861.42,1.7594,BTC/USDT
2022-01-01 03:38:00,46861.43,46862.0,46830.37,46835.55,6.11754,BTC/USDT
2022-01-01 03:39:00,46835.55,46853.71,46832.28,46846.74,2.87622,BTC/USDT
2022-01-01 03:40:00,46846.74,46853.81,46840.42,46853.8,3.27205,BTC/USDT
2022-01-01 03:41:00,46853.81,46883.68,46846.38,46868.24,23.33165,BTC/USDT
2022-01-01 03:42:00,46868.25,46884.88,46862.38,46871.93,4.43825,BTC/USDT
2022-01-01 03:43:00,46871.94,46900.0,46868.66,46892.17,9.44247,BTC/USDT
2022-01-01 03:44:00,46892.18,46892.18,46867.98,46867.98,2.80538,BTC/USDT
2022-01-01 03:45:00,46867.98,46894.61,46867.98,46886.06,8.64841,BTC/USDT
2022-01-01 03:46:00,46886.07,46898.99,46881.75,46885.7,4.63638,BTC/USDT
2022-01-01 03:47:00,46885.7,46886.2,46866.11,46866.88,6.59,BTC/USDT
2022-01-01 03:48:00,46866.89,46876.34,46853.88,46859.21,7.61226,BTC/USDT
2022-01-01 03:49:00,46859.21,46865.51,46825.24,46825.25,4.52647,BTC/USDT
2022-01-01 03:50:00,46825.25,46825.25,46813.4,46817.01,4.69407,BTC/USDT
2022-01-01 03:51:00,46817.01,46818.17,46813.2,46815.18,9.93462,BTC/USDT
2022-01-01 03:52:00,46815.17,46829.23,46813.2,46813.21,21.70346,BTC/USDT
2022-01-01 03:53:00,46813.2,46851.07,46813.2,46848.29,6.49077,BTC/USDT
2022-01-01 03:54:00,46848.29,46870.0,46838.69,46863.64,7.05895,BTC/USDT
2022-01-01 03:55:00,46863.64,46870.86,46842.13,46859.01,5.93793,BTC/USDT
2022-01-01 03:56:00,46859.01,46860.92,46851.71,46851.72,2.28015,BTC/USDT
2022-01-01 03:57:00,46851.71,46851.72,46813.21,46815.3,10.9305,BTC/USDT
2022-01-01 03:58:00,46815.3,46823.47,46813.22,46822.52,5.47611,BTC/USDT
2022-01-01 03:59:00,46822.53,46822.53,46813.2,46813.2,27.14701,BTC/USDT
2022-01-01 04:00:00,46813.21,46848.47,46813.2,46848.46,11.03156,BTC/USDT
2022-01-01 04:01:00,46848.47,46849.94,46831.87,46846.05,5.34012,BTC/USDT
2022-01-01 04:02:00,46846.05,46846.06,46830.07,46832.44,7.62704,BTC/USDT
2022-01-01 04:03:00,46832.44,46844.93,46832.43,46841.48,3.11816,BTC/USDT
2022-01-01 04:04:00,46841.47,46868.72,46841.47,46860.13,6.43747,BTC/USDT
2022-01-01 04:05:00,46864.26,46877.67,46859.96,46875.81,6.42998,BTC/USDT
2022-01-01 04:06:00,46875.81,46887.33,46840.0,46840.01,13.8433,BTC/USDT
2022-01-01 04:07:00,46840.0,46861.96,46840.0,46850.38,6.874,BTC/USDT
2022-01-01 04:08:00,46850.37,46859.85,46840.79,46843.85,1.92729,BTC/USDT
2022-01-01 04:09:00,46843.84,46857.53,46835.03,46839.04,3.3644,BTC/USDT
2022-01-01 04:10:00,46840.99,46845.8,46822.34,46845.79,5.68904,BTC/USDT
2022-01-01 04:11:00,46845.79,46845.8,46842.64,46845.61,3.9805,BTC/USDT
2022-01-01 04:12:00,46845.6,46845.61,46800.0,46800.0,52.92663,BTC/USDT
2022-01-01 04:13:00,46800.0,46819.74,46778.4,46783.29,16.15097,BTC/USDT
2022-01-01 04:14:00,46783.29,46783.3,46630.23,46648.04,119.73131,BTC/USDT
2022-01-01 04:15:00,46648.04,46705.39,46640.5,46675.44,21.0923,BTC/USDT
2022-01-01 04:16:00,46675.43,46704.11,46591.23,46673.22,55.9193,BTC/USDT
2022-01-01 04:17:00,46673.22,46691.52,46658.57,46658.57,18.33155,BTC/USDT
2022-01-01 04:18:00,46658.58,46658.58,46624.52,46629.99,9.65996,BTC/USDT
2022-01-01 04:19:00,46629.99,46639.48,46623.49,46632.61,12.99974,BTC/USDT
2022-01-01 04:20:00,46632.61,46680.0,46630.16,46680.0,7.16805,BTC/USDT
2022-01-01 04:21:00,46679.99,46693.89,46658.42,46668.68,6.09656,BTC/USDT
2022-01-01 04:22:00,46664.25,46700.65,46664.25,46690.23,10.62376,BTC/USDT
2022-01-01 04:23:00,46695.05,46695.05,46650.0,46669.45,9.62282,BTC/USDT
2022-01-01 04:24:00,46669.46,46682.13,46652.52,46662.11,3.95129,BTC/USDT
2022-01-01 04:25:00,46662.1,46700.65,46662.1,46690.83,9.73677,BTC/USDT
2022-01-01 04:26:00,46690.83,46714.73,46686.81,46706.95,11.65791,BTC/USDT
2022-01-01 04:27:00,46706.95,46720.13,46681.85,46699.43,12.80252,BTC/USDT
2022-01-01 04:28:00,46699.43,46714.17,46695.49,46714.16,7.32887,BTC/USDT
2022-01-01 04:29:00,46714.17,46718.99,46700.81,46708.14,2.9244,BTC/USDT
2022-01-01 04:30:00,46708.13,46708.3,46680.0,46686.63,9.35313,BTC/USDT
2022-01-01 04:31:00,46686.64,46704.41,46674.34,46677.5,6.77969,BTC/USDT
2022-01-01 04:32:00,46677.51,46694.03,46660.76,46691.51,17.07743,BTC/USDT
2022-01-01 04:33:00,46691.51,46696.96,46677.62,46693.95,3.27255,BTC/USDT
2022-01-01 04:34:00,46693.96,46693.96,46666.99,46667.0,5.27358,BTC/USDT
2022-01-01 04:35:00,46667.0,46674.45,46639.18,46648.36,7.24333,BTC/USDT
2022-01-01 04:36:00,46648.37,46675.8,46646.37,46652.78,33.81418,BTC/USDT
2022-01-01 04:37:00,46652.78,46671.65,46650.01,46660.0,6.45226,BTC/USDT
2022-01-01 04:38:00,46660.01,46678.51,46647.67,46673.03,28.66323,BTC/USDT
2022-01-01 04:39:00,46673.03,46701.18,46670.28,46696.68,50.77143,BTC/USDT
2022-01-01 04:40:00,46696.68,46723.9,46672.24,46721.73,27.58735,BTC/USDT
2022-01-01 04:41:00,46721.73,46744.62,46709.01,46742.72,11.23682,BTC/USDT
2022-01-01 04:42:00,46742.71,46753.12,46736.21,46751.18,4.85979,BTC/USDT
2022-01-01 04:43:00,46751.18,46783.76,46751.15,46756.97,20.80402,BTC/USDT
2022-01-01 04:44:00,46756.97,46762.05,46734.52,46734.52,15.24005,BTC/USDT
2022-01-01 04:45:00,46734.52,46794.32,46729.2,46786.39,6.47171,BTC/USDT
2022-01-01 04:46:00,46786.39,46791.01,46714.45,46757.33,35.04749,BTC/USDT
2022-01-01 04:47:00,46757.33,46789.94,46757.32,46780.22,5.12837,BTC/USDT
2022-01-01 04:48:00,46780.22,46780.22,46754.91,46766.13,5.28229,BTC/USDT
2022-01-01 04:49:00,46766.13,46819.1,46766.13,46819.09,5.81623,BTC/USDT
2022-01-01 04:50:00,46819.1,46836.59,46800.01,46813.25,5.22141,BTC/USDT
2022-01-01 04:51:00,46813.24,46842.98,46793.92,46829.4,31.91893,BTC/USDT
2022-01-01 04:52:00,46827.29,46833.71,46819.0,46820.17,7.71988,BTC/USDT
2022-01-01 04:53:00,46820.17,46833.72,46806.05,46820.47,14.45906,BTC/USDT
2022-01-01 04:54:00,46820.46,46833.72,46800.79,46802.24,7.12744,BTC/USDT
2022-01-01 04:55:00,46802.24,46802.25,46767.85,46775.88,5.72996,BTC/USDT
2022-01-01 04:56:00,46775.87,46775.88,46750.68,46763.39,4.00237,BTC/USDT
2022-01-01 04:57:00,46763.38,46763.39,46722.12,46723.33,6.42902,BTC/USDT
2022-01-01 04:58:00,46723.32,46738.94,46723.32,46727.02,4.14312,BTC/USDT
2022-01-01 04:59:00,46727.02,46727.02,46708.0,46711.05,4.5702,BTC/USDT
2022-01-01 05:00:00,46711.05,46740.56,46699.53,46740.55,12.71732,BTC/USDT
2022-01-01 05:01:00,46740.56,46749.13,46725.72,46730.95,7.06492,BTC/USDT
2022-01-01 05:02:00,46730.95,46731.86,46715.0,46717.02,4.7627,BTC/USDT
